LegislatureNumber,PersonId,MemberCode,MemberChamber,MemberDistrict,MemberParty,MemberIsMajority,MemberIsActive,MemberComment,MemberEMail,MemberPhone,MemberBuilding,MemberRoom
24,Carl Moses:4,MOS,H,37,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,9074654451,CAPITOL,500
24,Mary Kapsner:21,KAP,H,38,D,FALSE,TRUE,,Representative.Mary.Kapsner@akleg.gov,9074654942,CAPITOL,424
24,Richard Foster:16,FOS,H,39,D,FALSE,TRUE,House Majority Whip,Representative.Richard.Foster@akleg.gov,9074653789,CAPITOL,410
24,Reggie Joule:20,JOU,H,40,D,FALSE,TRUE,,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,405
24,Bert Stedman:23,SMN,S,A,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,30
24,Kim Elton:19,ELT,S,B,D,FALSE,TRUE,,Senator.Kim.Elton@akleg.gov,9074654947,CAPITOL,115
24,Albert Kookesh:20,KOS,S,C,D,FALSE,TRUE,,Senator.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,7
24,Ralph Seekins:23,SEK,S,D,R,TRUE,TRUE,,Senator.Ralph.Seekins@akleg.gov,9074652327,CAPITOL,125
24,Gary Wilken:20,WLK,S,E,R,TRUE,TRUE,,Senator.Gary.Wilken@akleg.gov,9074653709,CAPITOL,518
24,Gene Therriault:18,THR,S,F,R,TRUE,TRUE,,Senator.Gene.Therriault@akleg.gov,9074654797,CAPITOL,119
24,Lyda Green:19,GRE,S,G,R,TRUE,TRUE,,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,516
24,Charlie Huggins:23,HUG,S,H,R,TRUE,TRUE,,Senator.Charlie.Huggins@akleg.gov,9074653878,CAPITOL,417
24,Fred Dyson:20,DYS,S,I,R,TRUE,TRUE,,Senator.Fred.Dyson@akleg.gov,9074652199,CAPITOL,121
24,Gretchen Guess:22,GUE,S,J,D,FALSE,TRUE,,Senator.Gretchen.Guess@akleg.gov,9074652435,CAPITOL,423
24,Bettye Davis:17,DAB,S,K,D,FALSE,TRUE,,Senator.Bettye.Davis@akleg.gov,9074653822,CAPITOL,11
24,Johnny Ellis:15,ELL,S,L,D,FALSE,TRUE,Senate Minority Leader,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
24,Hollis French:23,FRE,S,M,D,FALSE,TRUE,,Senator.Hollis.French@akleg.gov,9074653892,CAPITOL,504
24,Ben Stevens:22,STE,S,N,R,TRUE,TRUE,Senate President,Senator.Ben.Stevens.B@akleg.gov,9074654993,CAPITOL,111
24,John Cowdery:13,COY,S,O,R,TRUE,TRUE,,Senator.John.Cowdery@akleg.gov,9074653879,CAPITOL,101
24,Con Bunde:18,BUN,S,P,R,TRUE,TRUE,,Senator.Con.Bunde@akleg.gov,9074654843,CAPITOL,506
24,Thomas Wagoner:23,WAG,S,Q,R,TRUE,TRUE,,Senator.Thomas.Wagoner@akleg.gov,9074652828,CAPITOL,427
24,Gary Stevens:22,STG,S,R,R,TRUE,TRUE,Senate Majority Leader,Senator.Gary.Stevens.G@akleg.gov,9074654925,CAPITOL,103
24,Lyman Hoffman:15,HOF,S,S,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,514
24,Donald Olson:22,OLS,S,T,D,FALSE,TRUE,,Senator.Donny.Olson@akleg.gov,9074653707,CAPITOL,510
25,Kyle Johansen:25,JHA,H,1,R,TRUE,TRUE,,Representative.Kyle.Johansen@akleg.gov,9074653424,CAPITOL,13
25,Peggy Wilson:22,WLS,H,2,R,TRUE,TRUE,,Representative.Peggy.Wilson@akleg.gov,9074653824,CAPITOL,403
25,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,House Minority Leader,Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,404
25,Andrea Doll:25,DLL,H,4,D,FALSE,TRUE,,Representative.Andrea.Doll@akleg.gov,9074653744,CAPITOL,426
25,Bill Thomas:24,THM,H,5,R,TRUE,TRUE,,Representative.Bill.Thomas@akleg.gov,9074653732,CAPITOL,434
25,Woodie Salmon:24,SAE,H,6,D,FALSE,TRUE,,Representative.Woodie.Salmon@akleg.gov,9074654527,CAPITOL,114
25,Mike Kelly:24,KEL,H,7,R,TRUE,TRUE,,Representative.Mike.Kelly@akleg.gov,9074654976,CAPITOL,513
25,David Guttenberg:23,GTT,H,8,D,FALSE,TRUE,House Minority Whip,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,13
25,Scott Kawasaki:25,KAW,H,9,D,FALSE,TRUE,,Representative.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,428
25,Jay Ramras:24,RAR,H,10,R,TRUE,TRUE,,Representative.Jay.Ramras@akleg.gov,9074653004,CAPITOL,118
25,John Coghill:16,COG,H,11,R,TRUE,TRUE,,Representative.John.Coghill@akleg.gov,9074653719,CAPITOL,214
25,John Harris:21,HAR,H,12,R,TRUE,TRUE,Speaker of the House,Representative.John.Harris@akleg.gov,9074654859,CAPITOL,208
25,Carl Gatto:23,GAT,H,13,R,TRUE,TRUE,,Representative.Carl.Gatto@akleg.gov,9074653743,CAPITOL,108
25,Wes Keller:25,KEE,H,14,R,TRUE,TRUE,"Oath taken July 27, 2007",Representative.Wes.Keller@akleg.gov,9074652186,CAPITOL,24
25,Vic Kohring:19,KOH,H,14,R,TRUE,FALSE,"Resigned; July 19, 2007",Representative.Vic.Kohring@akleg.gov,9074652186,CAPITOL,24A
25,Mark Neuman:24,NEU,H,15,R,TRUE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,432
25,Bill Stoltze:23,STZ,H,16,R,TRUE,TRUE,,Representative.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,501
25,Anna Fairclough:25,FAI,H,17,R,TRUE,TRUE,,Representative.Anna.Fairclough@akleg.gov,9074653777,CAPITOL,411
25,Nancy Dahlstrom:23,DAL,H,18,R,TRUE,TRUE,,Representative.Nancy.Dahlstrom@akleg.gov,9074653783,CAPITOL,409
25,Bob Roses:25,ROS,H,19,R,TRUE,TRUE,,Representative.Bob.Roses@akleg.gov,9074654939,CAPITOL,416
25,Max Gruenberg:14,GRU,H,20,D,FALSE,TRUE,,Representative.Max.Gruenberg@akleg.gov,9074654940,CAPITOL,110
25,Harry Crawford:22,CRF,H,21,D,FALSE,TRUE,,Representative.Harry.Crawford@akleg.gov,9074653438,CAPITOL,400
25,Sharon Cissna:21,CIS,H,22,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,420
25,Les Gara:23,GAR,H,23,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,500
25,Berta Gardner:24,GAS,H,24,D,FALSE,TRUE,,Representative.Berta.Gardner@akleg.gov,9074654930,CAPITOL,422
25,Mike Doogan:25,DOO,H,25,D,FALSE,TRUE,,Representative.Mike.Doogan@akleg.gov,9074654998,CAPITOL,112
25,Lindsey Holmes:25,HOL,H,26,D,FALSE,TRUE,,Representative.Lindsey.Holmes@akleg.gov,9074654919,CAPITOL,405
25,Bob Buch:25,BUC,H,27,D,FALSE,TRUE,,"Representative.Robert.L..""Bob"".Buch@akleg.gov",9074654968,CAPITOL,430
25,Craig Johnson:25,JHN,H,28,R,TRUE,TRUE,,Representative.Craig.Johnson@akleg.gov,9074654993,CAPITOL,126
25,Ralph Samuels:23,SAL,H,29,R,TRUE,TRUE,House Majority Leader,Representative.Ralph.Samuels@akleg.gov,9074652095,CAPITOL,204
25,Kevin Meyer:22,MEY,H,30,R,TRUE,TRUE,,Representative.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,515
25,Bob Lynn:23,LYN,H,31,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,104
25,Mike Hawker:23,HAW,H,32,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,502
25,Kurt Olson:24,OLL,H,33,R,TRUE,TRUE,,Representative.Kurt.Olson@akleg.gov,9074652693,CAPITOL,408
25,Mike Chenault:22,CHE,H,34,R,TRUE,TRUE,,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,505
25,Paul Seaton:23,SAN,H,35,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,102
25,Gabrielle LeDoux:24,LEU,H,36,R,TRUE,TRUE,,Representative.Gabrielle.LeDoux@akleg.gov,9074652487,CAPITOL,412
25,Bryce Edgmon:25,EDG,H,37,D,FALSE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,424
25,Mary Nelson:25,NEL,H,38,D,FALSE,TRUE,Formerly Kapsner,Representative.Mary.Nelson@akleg.gov,9074654942,CAPITOL,415
25,Richard Foster:16,FOS,H,39,D,TRUE,TRUE,House Majority Whip,Representative.Richard.Foster@akleg.gov,9074653789,CAPITOL,410
25,Reggie Joule:20,JOU,H,40,D,FALSE,TRUE,,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,421
25,Bert Stedman:23,SMN,S,A,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,516
25,Kim Elton:19,ELT,S,B,D,TRUE,TRUE,,Senator.Kim.Elton@akleg.gov,9074654947,CAPITOL,506
25,Albert Kookesh:20,KOS,S,C,D,TRUE,TRUE,,Senator.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,11
25,Joe Thomas:25,THS,S,D,D,TRUE,TRUE,,Senator.Joe.Thomas@akleg.gov,9074652327,CAPITOL,510
25,Gary Wilken:20,WLK,S,E,R,FALSE,TRUE,,Senator.Gary.Wilken@akleg.gov,9074653709,CAPITOL,7
25,Gene Therriault:18,THR,S,F,R,FALSE,TRUE,Senate Minority Leader,Senator.Gene.Therriault@akleg.gov,9074654797,CAPITOL,427
25,Lyda Green:19,GRE,S,G,R,TRUE,TRUE,President of the Senate,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,111
25,Charlie Huggins:23,HUG,S,H,R,TRUE,TRUE,Senate Majority Whip,Senator.Charlie.Huggins@akleg.gov,9074653878,CAPITOL,119
25,Fred Dyson:20,DYS,S,I,R,FALSE,TRUE,,Senator.Fred.Dyson@akleg.gov,9074652199,CAPITOL,121
25,Bill Wielechowski:25,WIE,S,J,D,TRUE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,115
25,Bettye Davis:17,DAB,S,K,D,TRUE,TRUE,,Senator.Bettye.Davis@akleg.gov,9074653822,CAPITOL,30
25,Johnny Ellis:15,ELL,S,L,D,TRUE,TRUE,Senate Majority Leader,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
25,Hollis French:23,FRE,S,M,D,TRUE,TRUE,,Senator.Hollis.French@akleg.gov,9074653892,CAPITOL,417
25,Lesil McGuire:22,MCG,S,N,R,TRUE,TRUE,,Senator.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,125
25,John Cowdery:13,COY,S,O,R,TRUE,TRUE,,Senator.John.Cowdery@akleg.gov,9074653879,CAPITOL,101
25,Con Bunde:18,BUN,S,P,R,FALSE,TRUE,,Senator.Con.Bunde@akleg.gov,9074654843,CAPITOL,504
25,Thomas Wagoner:23,WAG,S,Q,R,FALSE,TRUE,,Senator.Thomas.Wagoner@akleg.gov,9074652828,CAPITOL,423
25,Gary Stevens:22,STG,S,R,R,TRUE,TRUE,,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,103
25,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,518
25,Donald Olson:22,OLS,S,T,D,TRUE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,514
26,Kyle Johansen:25,JHA,H,1,R,TRUE,TRUE,House Majority Leader,Representative.Kyle.Johansen@akleg.gov,9074653424,CAPITOL,204
26,Peggy Wilson:22,WLS,H,2,R,TRUE,TRUE,,Representative.Peggy.P.Wilson@akleg.gov,9074653824,CAPITOL,406
26,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,House Minority Leader,Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,404
26,Cathy Muñoz:26,MUN,H,4,R,TRUE,TRUE,,Representative.Cathy.Engstrom.Munoz@akleg.gov,9074653744,CAPITOL,409
26,Bill Thomas:24,THM,H,5,R,TRUE,TRUE,,Representative.Bill.Thomas@akleg.gov,9074653732,CAPITOL,501
26,Woodie Salmon:24,SAE,H,6,D,FALSE,TRUE,,Representative.Woodie.Salmon@akleg.gov,9074654527,CAPITOL,114
26,Mike Kelly:24,KEL,H,7,R,TRUE,TRUE,,Representative.Mike.Kelly@akleg.gov,9074654976,CAPITOL,513
26,David Guttenberg:23,GTT,H,8,D,FALSE,TRUE,House Minority Whip,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,418
26,Scott Kawasaki:25,KAW,H,9,D,FALSE,TRUE,,Representative.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,428
26,Jay Ramras:24,RAR,H,10,R,TRUE,TRUE,,Representative.Jay.Ramras@akleg.gov,9074653004,CAPITOL,118
26,John Coghill:16,COG,H,11,R,TRUE,FALSE,"Resigned; October 27, 2009",Representative.John.Coghill@akleg.gov,9074653719,CAPITOL,214
26,Tammie Wilson:26,WLT,H,11,R,TRUE,TRUE,"Oath taken December 2, 2009",Representative.Tammie.T.Wilson@akleg.gov,9074654797,415,
26,John Harris:21,HAR,H,12,R,TRUE,TRUE,,Representative.John.Harris@akleg.gov,9074654859,CAPITOL,403
26,Carl Gatto:23,GAT,H,13,R,TRUE,TRUE,,Representative.Carl.Gatto@akleg.gov,9074653743,CAPITOL,108
26,Wes Keller:25,KEE,H,14,R,TRUE,TRUE,,Representative.Wes.Keller@akleg.gov,9074652186,CAPITOL,13
26,Mark Neuman:24,NEU,H,15,R,TRUE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,432
26,Bill Stoltze:23,STZ,H,16,R,TRUE,TRUE,,Representative.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,515
26,Anna Fairclough:25,FAI,H,17,R,TRUE,TRUE,,Representative.Anna.Fairclough@akleg.gov,9074653777,CAPITOL,421
26,Nancy Dahlstrom:23,DAL,H,18,R,TRUE,FALSE,"Resigned; May 31, 2010",Representative.Nancy.Dahlstrom@akleg.gov,9074653783,CAPITOL,216
26,Pete Petersen:26,PEJ,H,19,D,FALSE,TRUE,,Representative.Pete.Petersen@akleg.gov,9074654939,CAPITOL,422
26,Max Gruenberg:14,GRU,H,20,D,FALSE,TRUE,,Representative.Max.Gruenberg@akleg.gov,9074654940,CAPITOL,110
26,Harry Crawford:22,CRF,H,21,D,FALSE,TRUE,,Representative.Harry.Crawford@akleg.gov,9074653438,CAPITOL,400
26,Sharon Cissna:21,CIS,H,22,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,420
26,Les Gara:23,GAR,H,23,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,500
26,Berta Gardner:24,GAS,H,24,D,FALSE,TRUE,,Representative.Berta.Gardner@akleg.gov,9074654930,CAPITOL,424
26,Mike Doogan:25,DOO,H,25,D,FALSE,TRUE,,Representative.Mike.Doogan@akleg.gov,9074654998,CAPITOL,112
26,Lindsey Holmes:25,HOL,H,26,D,FALSE,TRUE,,Representative.Lindsey.Holmes@akleg.gov,9074654919,CAPITOL,405
26,Bob Buch:25,BUC,H,27,D,FALSE,TRUE,,"Representative.Robert.L..""Bob"".Buch@akleg.gov",9074654968,CAPITOL,430
26,Craig Johnson:25,JHN,H,28,R,TRUE,TRUE,,Representative.Craig.Johnson@akleg.gov,9074654993,CAPITOL,126
26,Chris Tuck:26,TUC,H,29,D,FALSE,TRUE,,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,426
26,Charisse Millett:26,MIL,H,30,R,TRUE,TRUE,,Representative.Charisse.Millett@akleg.gov,9074653879,CAPITOL,412
26,Bob Lynn:23,LYN,H,31,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,104
26,Mike Hawker:23,HAW,H,32,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,505
26,Kurt Olson:24,OLL,H,33,R,TRUE,TRUE,,Representative.Kurt.Olson@akleg.gov,9074652693,CAPITOL,24
26,Mike Chenault:22,CHE,H,34,R,TRUE,TRUE,Speaker of the House,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,208
26,Paul Seaton:23,SAN,H,35,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,102
26,Alan Austerman:19,AUS,H,36,R,TRUE,TRUE,House Majority Whip,Representative.Alan.Austerman@akleg.gov,9074652487,CAPITOL,502
26,Bryce Edgmon:25,EDG,H,37,D,TRUE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,416
26,Bob Herron:26,HEO,H,38,D,TRUE,TRUE,,Representative.Bob.Herron@akleg.gov,9074654942,CAPITOL,411
26,Neal Foster:26,FON,H,39,D,FALSE,TRUE,"Oath taken November 16, 2009",Representative.Neal.N.Foster@akleg.gov,9074653242,CAPITOL,434
26,Richard Foster:16,FOS,H,39,D,TRUE,FALSE,"Deceased; October 13, 2009",Representative.Richard.R.Foster@akleg.gov,9074653789,CAPITOL,410
26,Reggie Joule:20,JOU,H,40,D,TRUE,TRUE,,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,410
26,Bert Stedman:23,SMN,S,A,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,516
26,Dennis Egan:26,EGA,S,B,D,TRUE,TRUE,"Oath taken April 19, 2009",Senator.Dennis.Egan@akleg.gov,9074654947,CAPITOL,510
26,Kim Elton:19,ELT,S,B,D,TRUE,FALSE,Resigned; 5:00pm 3/2/09,Senator.Kim.Elton@akleg.gov,9074654947,CAPITOL,506
26,Albert Kookesh:20,KOS,S,C,D,TRUE,TRUE,,Senator.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,11
26,Joe Thomas:25,THS,S,D,D,TRUE,TRUE,,Senator.Joe.Thomas@akleg.gov,9074652327,CAPITOL,514
26,Joe Paskvan:26,PSK,S,E,D,TRUE,TRUE,,Senator.Joe.Paskvan@akleg.gov,9074653709,CAPITOL,7
26,John Coghill:16,CGL,S,F,R,FALSE,TRUE,"Oath taken October 27, 2009",Senator.John.Coghill@akleg.gov,9074653719,CAPITOL,504
26,Gene Therriault:18,THR,S,F,R,FALSE,FALSE,Resigned; 5:00 pm  9/13/09,Senator.Gene.Therriault@akleg.gov,9074654797,CAPITOL,427
26,Linda Menard:26,MER,S,G,R,TRUE,TRUE,,Senator.Linda.Menard@akleg.gov,9074656600,CAPITOL,9
26,Charlie Huggins:23,HUG,S,H,R,TRUE,TRUE,Senate Majority Whip,Senator.Charlie.Huggins@akleg.gov,9074653878,CAPITOL,119
26,Fred Dyson:20,DYS,S,I,R,FALSE,TRUE,,Senator.Fred.Dyson@akleg.gov,9074652199,CAPITOL,121
26,Bill Wielechowski:25,WIE,S,J,D,TRUE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,115
26,Bettye Davis:17,DAB,S,K,D,TRUE,TRUE,,Senator.Bettye.Davis@akleg.gov,9074653822,CAPITOL,30
26,Johnny Ellis:15,ELL,S,L,D,TRUE,TRUE,Senate Majority Leader,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,103
26,Hollis French:23,FRE,S,M,D,TRUE,TRUE,,Senator.Hollis.French@akleg.gov,9074653892,CAPITOL,417
26,Lesil McGuire:22,MCG,S,N,R,TRUE,TRUE,,Senator.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,125
26,Kevin Meyer:22,MEY,S,O,R,TRUE,TRUE,,Senator.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,101
26,Con Bunde:18,BUN,S,P,R,FALSE,TRUE,Senate Minority Leader,Senator.Con.Bunde@akleg.gov,9074654843,CAPITOL,423
26,Thomas Wagoner:23,WAG,S,Q,R,FALSE,TRUE,,Senator.Thomas.Wagoner@akleg.gov,9074652828,CAPITOL,427
26,Gary Stevens:22,STG,S,R,R,TRUE,TRUE,Senate President,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,111
26,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,518
26,Donald Olson:22,OLS,S,T,D,TRUE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,506
27,Kyle Johansen:25,JHA,H,1,R,TRUE,TRUE,,Representative.Kyle.Johansen@akleg.gov,9074653424,CAPITOL,114
27,Peggy Wilson:22,WLS,H,2,R,TRUE,TRUE,House Majority Whip,Representative.Peggy.P.Wilson@akleg.gov,9074653824,CAPITOL,406
27,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,House Minority Leader,Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,404
27,Cathy Muñoz:26,MUN,H,4,R,TRUE,TRUE,,Representative.Cathy.Engstrom.Munoz@akleg.gov,9074653744,CAPITOL,403
27,Bill Thomas:24,THM,H,5,R,TRUE,TRUE,,Representative.Bill.Thomas@akleg.gov,9074653732,CAPITOL,505
27,Alan Dick:27,DIC,H,6,R,TRUE,TRUE,,Representative.Alan.Dick@akleg.gov,9074654527,CAPITOL,104
27,Bob Miller:27,MIE,H,7,D,FALSE,TRUE,,Representative.Bob.Miller@akleg.gov,9074654976,CAPITOL,112
27,David Guttenberg:23,GTT,H,8,D,FALSE,TRUE,,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,418
27,Scott Kawasaki:25,KAW,H,9,D,FALSE,TRUE,,Representative.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,430
27,Steve Thompson:27,THP,H,10,R,TRUE,TRUE,,Representative.Steve.Thompson@akleg.gov,9074653004,CAPITOL,428
27,Tammie Wilson:26,WLT,H,11,R,TRUE,TRUE,,Representative.Tammie.T.Wilson@akleg.gov,9074654797,CAPITOL,415
27,Eric Feige:27,FEI,H,12,R,TRUE,TRUE,,Representative.Eric.Feige@akleg.gov,9074654859,CAPITOL,126
27,Carl Gatto:23,GAT,H,13,R,TRUE,FALSE,"Deceased; April 10, 2012",Representative.Carl.Gatto@akleg.gov,9074653743,CAPITOL,118
27,Shelley Hughes:27,HUS,H,13,R,TRUE,TRUE,"Oath taken May 11, 2012",Representative.Shelley.Hughes@akleg.gov,,,
27,Wes Keller:25,KEE,H,14,R,TRUE,TRUE,,Representative.Wes.Keller@akleg.gov,9074652186,CAPITOL,432
27,Mark Neuman:24,NEU,H,15,R,TRUE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,513
27,Bill Stoltze:23,STZ,H,16,R,TRUE,TRUE,,Representative.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,515
27,Anna Fairclough:25,FAI,H,17,R,TRUE,TRUE,,Representative.Anna.Fairclough@akleg.gov,9074653777,CAPITOL,501
27,Dan Saddler:27,SAD,H,18,R,TRUE,TRUE,,Representative.Dan.Saddler@akleg.gov,9074653783,CAPITOL,409
27,Pete Petersen:26,PEJ,H,19,D,FALSE,TRUE,,Representative.Pete.Petersen@akleg.gov,9074654939,CAPITOL,422
27,Max Gruenberg:14,GRU,H,20,D,FALSE,TRUE,,Representative.Max.Gruenberg@akleg.gov,9074654940,CAPITOL,110
27,Lance Pruitt:27,PRU,H,21,R,TRUE,TRUE,,Representative.Lance.Pruitt@akleg.gov,9074653438,CAPITOL,421
27,Sharon Cissna:21,CIS,H,22,D,FALSE,TRUE,,Representative.Sharon.Cissna@akleg.gov,9074653875,CAPITOL,420
27,Les Gara:23,GAR,H,23,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,500
27,Berta Gardner:24,GAS,H,24,D,FALSE,TRUE,House Minority Whip,Representative.Berta.Gardner@akleg.gov,9074654930,CAPITOL,424
27,Mike Doogan:25,DOO,H,25,D,FALSE,TRUE,,Representative.Mike.Doogan@akleg.gov,9074654998,CAPITOL,400
27,Lindsey Holmes:25,HOL,H,26,D,FALSE,TRUE,,Representative.Lindsey.Holmes@akleg.gov,9074654919,CAPITOL,405
27,Mia Costello:27,COS,H,27,R,TRUE,TRUE,,Representative.Mia.Costello@akleg.gov,9074654968,CAPITOL,412
27,Craig Johnson:25,JHN,H,28,R,TRUE,TRUE,,Representative.Craig.Johnson@akleg.gov,9074654993,CAPITOL,216
27,Chris Tuck:26,TUC,H,29,D,FALSE,TRUE,,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,426
27,Charisse Millett:26,MIL,H,30,R,TRUE,TRUE,,Representative.Charisse.Millett@akleg.gov,9074653879,CAPITOL,13
27,Bob Lynn:23,LYN,H,31,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,108
27,Mike Hawker:23,HAW,H,32,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,502
27,Kurt Olson:24,OLL,H,33,R,TRUE,TRUE,,Representative.Kurt.Olson@akleg.gov,9074652693,CAPITOL,24
27,Mike Chenault:22,CHE,H,34,R,TRUE,TRUE,Speaker of the House,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,208
27,Paul Seaton:23,SAN,H,35,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,102
27,Alan Austerman:19,AUS,H,36,R,TRUE,TRUE,House Majority Leader,Representative.Alan.Austerman@akleg.gov,9074652487,CAPITOL,204
27,Bryce Edgmon:25,EDG,H,37,D,TRUE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,416
27,Bob Herron:26,HEO,H,38,D,TRUE,TRUE,,Representative.Bob.Herron@akleg.gov,9074654942,CAPITOL,411
27,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,434
27,Reggie Joule:20,JOU,H,40,D,TRUE,FALSE,"Resigned; October 8, 2012",Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,410
27,Bert Stedman:23,SMN,S,A,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,516
27,Dennis Egan:26,EGA,S,B,D,TRUE,TRUE,,Senator.Dennis.Egan@akleg.gov,9074654947,CAPITOL,510
27,Albert Kookesh:20,KOS,S,C,D,TRUE,TRUE,,Senator.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,11
27,Joe Thomas:25,THS,S,D,D,TRUE,TRUE,,Senator.Joe.Thomas@akleg.gov,9074652327,CAPITOL,514
27,Joe Paskvan:26,PSK,S,E,D,TRUE,TRUE,,Senator.Joe.Paskvan@akleg.gov,9074653709,CAPITOL,115
27,John Coghill:16,CGL,S,F,R,FALSE,TRUE,Senate Minority Leader (2012),Senator.John.Coghill@akleg.gov,9074653719,CAPITOL,504
27,Linda Menard:26,MER,S,G,R,TRUE,TRUE,,Senator.Linda.Menard@akleg.gov,9074656600,CAPITOL,9
27,Charlie Huggins:23,HUG,S,H,R,FALSE,TRUE,Senate Minority Leader (2011),Senator.Charlie.Huggins@akleg.gov,9074653878,CAPITOL,423
27,Fred Dyson:20,DYS,S,I,R,FALSE,TRUE,,Senator.Fred.Dyson@akleg.gov,9074652199,CAPITOL,121
