MemberId,PersonId,LegislatureNumber,MemberCode,LastName,MiddleName,FirstName,FormalName,ShortName,SessionContact,InterimContact,Chamber,District,Seat,Party,Phone,EMail,Building,Room,Comment,IsActive,IsMajority
15:H:Drue Pearce:14,Drue Pearce:14,15,Pea,Pearce,,Drue,Representative Drue Pearce,Pearce,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9-A,,R,,Representative.Drue.Pearce@akleg.gov,,,,true,false
23:S:Bettye Davis:17,Bettye Davis:17,23,DAB,Davis,,Bettye,Senator Bettye Davis,Davis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K,,D,4653822,Senator.Bettye.Davis@akleg.gov,CAPITOL,7,,true,false
23:S:Kim Elton:19,Kim Elton:19,23,ELT,Elton,,Kim,Senator Kim Elton,Elton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,B,,D,4654947,Senator.Kim.Elton@akleg.gov,CAPITOL,115,,true,false
23:H:Richard Foster:16,Richard Foster:16,23,FOS,Foster,,Richard,Representative Richard Foster,Foster,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,39,,D,4653789,Representative.Richard.Foster@akleg.gov,CAPITOL,410,House Majority Whip,true,false
23:H:Carl Moses:4,Carl Moses:4,23,MOS,Moses,,Carl,Representative Carl Moses,Moses,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,37,,D,4654451,Representative.Carl.Moses@akleg.gov,CAPITOL,500,,true,false
23:S:Thomas Wagoner:23,Thomas Wagoner:23,23,WAG,Wagoner,,Thomas,Senator Thomas Wagoner,Wagoner,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,Q,,R,4652828,Senator.Thomas.Wagoner@akleg.gov,CAPITOL,427,,true,true
31:H:Dave Talerico:29,Dave Talerico:29,31,TAL,Talerico,,Dave,Representative Dave Talerico,Talerico,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,R,4654527,Representative.Dave.Talerico@akleg.gov,CAPITOL,104,,true,false
31:H:Sarah Vance:31,Sarah Vance:31,31,VAN,Vance,,Sarah,Representative Sarah Vance,Vance,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,31,,R,4652689,Representative.Sarah.Vance@akleg.gov,CAPITOL,424,,true,false
16:H:Kay Brown:15,Kay Brown:15,16,BRO,Brown,,Kay,Representative Kay Brown,Brown,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12-A,,D,,Representative.Kay.Brown@akleg.gov,,,,true,false
16:S:Drue Pearce:14,Drue Pearce:14,16,PEA,Pearce,,Drue,Senator Drue Pearce,Pearce,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,G-A,,R,,Senator.Drue.Pearce@akleg.gov,,,,true,false
25:H:Bob Lynn:23,Bob Lynn:23,25,LYN,Lynn,,Bob,Representative Bob Lynn,Lynn,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,31,,R,4654931,Representative.Bob.Lynn@akleg.gov,CAPITOL,104,,true,true
25:S:Gene Therriault:18,Gene Therriault:18,25,THR,Therriault,,Gene,Senator Gene Therriault,Therriault,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F,,R,4654797,Senator.Gene.Therriault@akleg.gov,CAPITOL,427,Senate Minority Leader,true,false
18:H:Kay Brown:15,Kay Brown:15,18,BRO,Brown,,Kay,Representative Kay Brown,Brown,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15,,D,4650000,Representative.Kay.Brown@akleg.gov,,,,true,false
18:H:Patrick Carney:11,Patrick Carney:11,18,CAR,Carney,,Patrick,Representative Patrick Carney,Carney,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,26,,D,4650000,Representative.Patrick.Carney@akleg.gov,,,,true,false
18:H:Ben Grussendorf:12,Ben Grussendorf:12,18,GRS,Grussendorf,,Ben,Representative Ben Grussendorf,Grussendorf,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,D,4650000,Representative.Ben.Grussendorf@akleg.gov,,,,true,false
18:H:Mark Hanley:17,Mark Hanley:17,18,HAN,Hanley,,Mark,Representative Mark Hanley,Hanley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,4650000,Representative.Mark.Hanley@akleg.gov,,,,true,true
18:H:Jeannette James:18,Jeannette James:18,18,JAM,James,,Jeannette,Representative Jeannette James,James,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,34,,R,4650000,Representative.Jeannette.James@akleg.gov,,,,true,true
18:H:Pete Kott:18,Pete Kott:18,18,KOT,Kott,,Pete,Representative Pete Kott,Kott,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,R,4650000,Representative.Pete.Kott@akleg.gov,,,,true,true
18:S:Mike W Miller:13,Mike W Miller:13,18,MIL,Miller,,Mike W,Senator Mike W Miller,Miller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,Q,,R,4654976,Senator.Mike.W.Miller@akleg.gov,CAPITOL,423,,true,true
18:H:Eldon Mulder:18,Eldon Mulder:18,18,MUL,Mulder,,Eldon,Representative Eldon Mulder,Mulder,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,23,,R,4650000,Representative.Eldon.Mulder@akleg.gov,,,,true,true
18:H:Cynthia Toohey:18,Cynthia Toohey:18,18,TOH,Toohey,,Cynthia,Representative Cynthia Toohey,Toohey,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,13,,R,4650000,Representative.Cynthia.Toohey@akleg.gov,,,,true,true
28:H:Harriet Drummond:28,Harriet Drummond:28,28,DRU,Drummond,,Harriet,Representative Harriet Drummond,Drummond,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16,,D,4653875,Representative.Harriet.Drummond@akleg.gov,CAPITOL,112,,true,false
28:H:Mike Hawker:23,Mike Hawker:23,28,HAW,Hawker,,Mike,Representative Mike Hawker,Hawker,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,R,4654949,Representative.Mike.Hawker@akleg.gov,CAPITOL,502,,true,true
12:H:Donald Clocksin:12,Donald Clocksin:12,12,Clo,Clocksin,,Donald,Representative Donald Clocksin,Clocksin,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,D,,Representative.Donald.Clocksin@akleg.gov,,,,true,false
12:S:Bettye Fahrenkamp:11,Bettye Fahrenkamp:11,12,Fah,Fahrenkamp,,Bettye,Senator Bettye Fahrenkamp,Fahrenkamp,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,O,,D,,Senator.Bettye.Fahrenkamp@akleg.gov,,,,true,false
12:H:Joe Hayes:10,Joe Hayes:10,12,Hay,Hayes,,Joe,Representative Joe Hayes,Hayes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,,Representative.Joe.Hayes@akleg.gov,,,Speaker of the House,true,false
12:H:Joe Montgomery:11,Joe Montgomery:11,12,Mon,Montgomery,,Joe,Representative Joe Montgomery,Montgomery,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,,Representative.Joe.Montgomery@akleg.gov,,,,true,false
12:H:Eric Sutcliffe:12,Eric Sutcliffe:12,12,Sut,Sutcliffe,,Eric,Representative Eric Sutcliffe,Sutcliffe,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15,,R,,Representative.Eric.Sutcliffe@akleg.gov,,,,true,false
27:H:Alan Austerman:19,Alan Austerman:19,27,AUS,Austerman,,Alan,Representative Alan Austerman,Austerman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,36,,R,4652487,Representative.Alan.Austerman@akleg.gov,CAPITOL,204,House Majority Leader,true,true
27:S:Lesil McGuire:22,Lesil McGuire:22,27,MCG,McGuire,,Lesil,Senator Lesil McGuire,McGuire,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,R,4652995,Senator.Lesil.McGuire@akleg.gov,CAPITOL,125,,true,true
27:H:Lance Pruitt:27,Lance Pruitt:27,27,PRU,Pruitt,,Lance,Representative Lance Pruitt,Pruitt,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,21,,R,4653438,Representative.Lance.Pruitt@akleg.gov,CAPITOL,421,,true,true
27:H:Bill Stoltze:23,Bill Stoltze:23,27,STZ,Stoltze,,Bill,Representative Bill Stoltze,Stoltze,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16,,R,4654958,Representative.Bill.Stoltze@akleg.gov,CAPITOL,515,,true,true
33:S:Jesse Kiehl:31,Jesse Kiehl:31,33,KIE,Kiehl,,Jesse,Senator Jesse Kiehl,Kiehl,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,B,,D,4654947,Senator.Jesse.Kiehl@akleg.gov,CAPITOL,514,,true,true
33:H:Sarah Vance:31,Sarah Vance:31,33,VAN,Vance,,Sarah,Representative Sarah Vance,Vance,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,R,4652689,Representative.Sarah.Vance@akleg.gov,CAPITOL,116,,true,true
14:H:Johne Binkley:14,Johne Binkley:14,14,Bin,Binkley,,Johne,Representative Johne Binkley,Binkley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,25,,R,,Representative.Johne.Binkley@akleg.gov,,,,true,false
14:H:John Fuller:11,John Fuller:11,14,Ful,Fuller,,John,Representative John Fuller,Fuller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,23,,D,,Representative.John.Fuller@akleg.gov,,,,true,false
14:H:Max Gruenberg:14,Max Gruenberg:14,14,GrU,Gruenberg,,Max,Representative Max Gruenberg,Gruenberg,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11-B,,D,,Representative.Max.Gruenberg@akleg.gov,,,,true,false
21:H:Eric Croft:20,Eric Croft:20,21,CRO,Croft,,Eric,Representative Eric Croft,Croft,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15,,D,4654998,Representative.Eric.Croft@akleg.gov,CAPITOL,400,,true,false
21:H:Bill Hudson:15,Bill Hudson:15,21,HUD,Hudson,,Bill,Representative Bill Hudson,Hudson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,4,,R,4653744,Representative.Bill.Hudson@akleg.gov,CAPITOL,108,,true,true
21:H:Vic Kohring:19,Vic Kohring:19,21,KOH,Kohring,,Vic,Representative Vic Kohring,Kohring,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,26,,R,4652186,Representative.Vic.Kohring@akleg.gov,CAPITOL,421,,true,true
21:S:Drue Pearce:14,Drue Pearce:14,21,PEA,Pearce,,Drue,Senator Drue Pearce,Pearce,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F,,R,4654993,Senator.Drue.Pearce@akleg.gov,CAPITOL,111,President,true,true
10:H:Lisa Rudd:9,Lisa Rudd:9,10,Rud,Rudd,,Lisa,Representative Lisa Rudd,Rudd,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11,,D,,Representative.Lisa.Rudd@akleg.gov,,,,true,false
10:H:Keith Specking:7,Keith Specking:7,10,Spe,Specking,,Keith,Representative Keith Specking,Specking,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,5,,R,,Representative.Keith.Specking@akleg.gov,,,"""Resigned April 25, 1977""",false,false
20:H:Joe Green:18,Joe Green:18,20,GRN,Green,,Joseph,Representative Joseph Green,Green,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10,,R,4654931,Representative.Joseph.Green@akleg.gov,CAPITOL,118,,true,true
20:S:Lyman Hoffman:15,Lyman Hoffman:15,20,HOF,Hoffman,,Lyman,Senator Lyman Hoffman,Hoffman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,T,,D,4654453,Senator.Lyman.Hoffman@akleg.gov,CAPITOL,7,,true,false
34:H:Kevin McCabe:32,Kevin McCabe:32,34,MCA,McCabe,,Kevin,Representative Kevin McCabe,McCabe,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,30,,R,4652679,Representative.Kevin.McCabe@akleg.gov,CAPITOL,13,,true,false
19:H:Tom Brice:18,Tom Brice:18,19,BRI,Brice,,Tom,Representative Tom Brice,Brice,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,30,,D,4653466,Representative.Tom.Brice@akleg.gov,CAP,426,,true,false
19:H:Joe Green:18,Joe Green:18,19,GRN,Green,,Joseph,Representative Joseph Green,Green,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10,,R,4654931,Representative.Joseph.Green@akleg.gov,CAP,24,,true,true
29:H:Bryce Edgmon:25,Bryce Edgmon:25,29,EDG,Edgmon,,Bryce,Representative Bryce Edgmon,Edgmon,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,37,,D,4654451,Representative.Bryce.Edgmon@akleg.gov,CAPITOL,410,,true,true
29:S:Lyman Hoffman:15,Lyman Hoffman:15,29,HOF,Hoffman,,Lyman,Senator Lyman Hoffman,Hoffman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,S,,D,4654453,Senator.Lyman.Hoffman@akleg.gov,CAPITOL,508,,true,true
